video_path,relative_path,label,label_name,manipulation_type,identity_group,frame_count,width,height,file_size_mb,split
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\043_110.mp4,NeuralTextures/043_110.mp4,1,FAKE,NeuralTextures,NeuralTextures_043_110,495,1280,720,1.5,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\046_904.mp4,NeuralTextures/046_904.mp4,1,FAKE,NeuralTextures,NeuralTextures_046_904,359,1280,720,1.46,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\047_862.mp4,NeuralTextures/047_862.mp4,1,FAKE,NeuralTextures,NeuralTextures_047_862,319,832,480,0.49,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\048_029.mp4,NeuralTextures/048_029.mp4,1,FAKE,NeuralTextures,NeuralTextures_048_029,416,640,480,1.0,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\049_946.mp4,NeuralTextures/049_946.mp4,1,FAKE,NeuralTextures,NeuralTextures_049_946,360,640,480,0.41,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\050_059.mp4,NeuralTextures/050_059.mp4,1,FAKE,NeuralTextures,NeuralTextures_050_059,530,640,480,0.55,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\051_332.mp4,NeuralTextures/051_332.mp4,1,FAKE,NeuralTextures,NeuralTextures_051_332,695,1280,720,2.39,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\052_108.mp4,NeuralTextures/052_108.mp4,1,FAKE,NeuralTextures,NeuralTextures_052_108,300,1920,1080,2.3,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\054_071.mp4,NeuralTextures/054_071.mp4,1,FAKE,NeuralTextures,NeuralTextures_054_071,368,640,480,0.67,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\055_147.mp4,NeuralTextures/055_147.mp4,1,FAKE,NeuralTextures,NeuralTextures_055_147,394,640,480,0.53,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\056_996.mp4,NeuralTextures/056_996.mp4,1,FAKE,NeuralTextures,NeuralTextures_056_996,312,1280,720,0.89,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\057_070.mp4,NeuralTextures/057_070.mp4,1,FAKE,NeuralTextures,NeuralTextures_057_070,367,640,480,1.04,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\058_039.mp4,NeuralTextures/058_039.mp4,1,FAKE,NeuralTextures,NeuralTextures_058_039,609,704,480,0.99,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\059_050.mp4,NeuralTextures/059_050.mp4,1,FAKE,NeuralTextures,NeuralTextures_059_050,530,640,480,1.06,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\061_080.mp4,NeuralTextures/061_080.mp4,1,FAKE,NeuralTextures,NeuralTextures_061_080,337,640,480,0.69,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\062_066.mp4,NeuralTextures/062_066.mp4,1,FAKE,NeuralTextures,NeuralTextures_062_066,423,640,480,0.63,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\063_041.mp4,NeuralTextures/063_041.mp4,1,FAKE,NeuralTextures,NeuralTextures_063_041,349,640,480,0.73,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\064_991.mp4,NeuralTextures/064_991.mp4,1,FAKE,NeuralTextures,NeuralTextures_064_991,402,640,480,0.81,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\065_089.mp4,NeuralTextures/065_089.mp4,1,FAKE,NeuralTextures,NeuralTextures_065_089,442,1280,720,3.17,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\066_062.mp4,NeuralTextures/066_062.mp4,1,FAKE,NeuralTextures,NeuralTextures_066_062,423,704,480,1.46,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\067_025.mp4,NeuralTextures/067_025.mp4,1,FAKE,NeuralTextures,NeuralTextures_067_025,538,1280,720,1.98,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\068_028.mp4,NeuralTextures/068_028.mp4,1,FAKE,NeuralTextures,NeuralTextures_068_028,401,640,480,0.7,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\070_057.mp4,NeuralTextures/070_057.mp4,1,FAKE,NeuralTextures,NeuralTextures_070_057,367,640,480,0.79,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\071_054.mp4,NeuralTextures/071_054.mp4,1,FAKE,NeuralTextures,NeuralTextures_071_054,368,640,480,1.12,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\072_037.mp4,NeuralTextures/072_037.mp4,1,FAKE,NeuralTextures,NeuralTextures_072_037,311,640,480,0.83,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\073_024.mp4,NeuralTextures/073_024.mp4,1,FAKE,NeuralTextures,NeuralTextures_073_024,306,1280,720,1.12,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\074_825.mp4,NeuralTextures/074_825.mp4,1,FAKE,NeuralTextures,NeuralTextures_074_825,345,1920,1080,2.74,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\076_079.mp4,NeuralTextures/076_079.mp4,1,FAKE,NeuralTextures,NeuralTextures_076_079,329,1280,720,1.19,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\077_100.mp4,NeuralTextures/077_100.mp4,1,FAKE,NeuralTextures,NeuralTextures_077_100,423,640,480,0.54,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\078_955.mp4,NeuralTextures/078_955.mp4,1,FAKE,NeuralTextures,NeuralTextures_078_955,523,1280,720,1.89,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\079_076.mp4,NeuralTextures/079_076.mp4,1,FAKE,NeuralTextures,NeuralTextures_079_076,329,1280,720,1.18,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\080_061.mp4,NeuralTextures/080_061.mp4,1,FAKE,NeuralTextures,NeuralTextures_080_061,337,640,480,0.4,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\082_103.mp4,NeuralTextures/082_103.mp4,1,FAKE,NeuralTextures,NeuralTextures_082_103,316,640,480,0.59,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\083_213.mp4,NeuralTextures/083_213.mp4,1,FAKE,NeuralTextures,NeuralTextures_083_213,378,1920,1080,3.37,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\084_042.mp4,NeuralTextures/084_042.mp4,1,FAKE,NeuralTextures,NeuralTextures_084_042,338,1920,1080,4.89,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\085_124.mp4,NeuralTextures/085_124.mp4,1,FAKE,NeuralTextures,NeuralTextures_085_124,318,640,480,1.7,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\086_090.mp4,NeuralTextures/086_090.mp4,1,FAKE,NeuralTextures,NeuralTextures_086_090,687,1280,720,1.83,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\087_081.mp4,NeuralTextures/087_081.mp4,1,FAKE,NeuralTextures,NeuralTextures_087_081,309,640,480,0.34,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\088_060.mp4,NeuralTextures/088_060.mp4,1,FAKE,NeuralTextures,NeuralTextures_088_060,665,640,480,2.03,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\089_065.mp4,NeuralTextures/089_065.mp4,1,FAKE,NeuralTextures,NeuralTextures_089_065,442,1280,720,1.75,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\090_086.mp4,NeuralTextures/090_086.mp4,1,FAKE,NeuralTextures,NeuralTextures_090_086,687,1280,720,4.37,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\095_053.mp4,NeuralTextures/095_053.mp4,1,FAKE,NeuralTextures,NeuralTextures_095_053,417,640,480,0.86,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\096_101.mp4,NeuralTextures/096_101.mp4,1,FAKE,NeuralTextures,NeuralTextures_096_101,504,1920,1080,5.04,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\097_033.mp4,NeuralTextures/097_033.mp4,1,FAKE,NeuralTextures,NeuralTextures_097_033,478,640,480,0.96,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\098_092.mp4,NeuralTextures/098_092.mp4,1,FAKE,NeuralTextures,NeuralTextures_098_092,299,640,480,0.37,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\099_295.mp4,NeuralTextures/099_295.mp4,1,FAKE,NeuralTextures,NeuralTextures_099_295,411,1920,1080,6.23,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\100_077.mp4,NeuralTextures/100_077.mp4,1,FAKE,NeuralTextures,NeuralTextures_100_077,423,640,480,0.83,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\101_096.mp4,NeuralTextures/101_096.mp4,1,FAKE,NeuralTextures,NeuralTextures_101_096,504,832,480,1.04,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\102_114.mp4,NeuralTextures/102_114.mp4,1,FAKE,NeuralTextures,NeuralTextures_102_114,389,704,480,0.9,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\103_082.mp4,NeuralTextures/103_082.mp4,1,FAKE,NeuralTextures,NeuralTextures_103_082,316,640,480,0.86,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\104_126.mp4,NeuralTextures/104_126.mp4,1,FAKE,NeuralTextures,NeuralTextures_104_126,328,640,480,0.81,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\105_180.mp4,NeuralTextures/105_180.mp4,1,FAKE,NeuralTextures,NeuralTextures_105_180,300,640,480,1.06,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\106_198.mp4,NeuralTextures/106_198.mp4,1,FAKE,NeuralTextures,NeuralTextures_106_198,356,832,480,0.49,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\107_109.mp4,NeuralTextures/107_109.mp4,1,FAKE,NeuralTextures,NeuralTextures_107_109,298,640,480,0.56,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\108_052.mp4,NeuralTextures/108_052.mp4,1,FAKE,NeuralTextures,NeuralTextures_108_052,300,1440,1080,3.33,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\109_107.mp4,NeuralTextures/109_107.mp4,1,FAKE,NeuralTextures,NeuralTextures_109_107,298,640,480,0.97,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\111_094.mp4,NeuralTextures/111_094.mp4,1,FAKE,NeuralTextures,NeuralTextures_111_094,433,640,480,0.87,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\114_102.mp4,NeuralTextures/114_102.mp4,1,FAKE,NeuralTextures,NeuralTextures_114_102,389,640,480,0.77,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\115_939.mp4,NeuralTextures/115_939.mp4,1,FAKE,NeuralTextures,NeuralTextures_115_939,320,1280,720,1.24,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\116_091.mp4,NeuralTextures/116_091.mp4,1,FAKE,NeuralTextures,NeuralTextures_116_091,327,640,480,0.63,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\117_217.mp4,NeuralTextures/117_217.mp4,1,FAKE,NeuralTextures,NeuralTextures_117_217,548,1280,720,3.4,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\118_120.mp4,NeuralTextures/118_120.mp4,1,FAKE,NeuralTextures,NeuralTextures_118_120,352,832,480,0.95,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\119_123.mp4,NeuralTextures/119_123.mp4,1,FAKE,NeuralTextures,NeuralTextures_119_123,502,640,480,0.79,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\121_093.mp4,NeuralTextures/121_093.mp4,1,FAKE,NeuralTextures,NeuralTextures_121_093,308,1920,1080,2.15,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\122_144.mp4,NeuralTextures/122_144.mp4,1,FAKE,NeuralTextures,NeuralTextures_122_144,309,1248,720,1.45,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\123_119.mp4,NeuralTextures/123_119.mp4,1,FAKE,NeuralTextures,NeuralTextures_123_119,502,640,480,1.09,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\124_085.mp4,NeuralTextures/124_085.mp4,1,FAKE,NeuralTextures,NeuralTextures_124_085,318,576,480,0.63,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\125_038.mp4,NeuralTextures/125_038.mp4,1,FAKE,NeuralTextures,NeuralTextures_125_038,305,1280,720,1.45,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\126_104.mp4,NeuralTextures/126_104.mp4,1,FAKE,NeuralTextures,NeuralTextures_126_104,328,640,480,0.64,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\127_129.mp4,NeuralTextures/127_129.mp4,1,FAKE,NeuralTextures,NeuralTextures_127_129,330,1280,720,1.17,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\128_896.mp4,NeuralTextures/128_896.mp4,1,FAKE,NeuralTextures,NeuralTextures_128_896,531,640,480,0.9,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\129_127.mp4,NeuralTextures/129_127.mp4,1,FAKE,NeuralTextures,NeuralTextures_129_127,330,1280,720,1.56,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\130_139.mp4,NeuralTextures/130_139.mp4,1,FAKE,NeuralTextures,NeuralTextures_130_139,378,640,480,1.18,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\131_518.mp4,NeuralTextures/131_518.mp4,1,FAKE,NeuralTextures,NeuralTextures_131_518,295,576,480,0.46,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\132_007.mp4,NeuralTextures/132_007.mp4,1,FAKE,NeuralTextures,NeuralTextures_132_007,413,640,480,0.38,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\133_148.mp4,NeuralTextures/133_148.mp4,1,FAKE,NeuralTextures,NeuralTextures_133_148,475,704,480,0.63,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\137_165.mp4,NeuralTextures/137_165.mp4,1,FAKE,NeuralTextures,NeuralTextures_137_165,387,704,480,1.34,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\139_130.mp4,NeuralTextures/139_130.mp4,1,FAKE,NeuralTextures,NeuralTextures_139_130,378,576,480,0.49,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\140_143.mp4,NeuralTextures/140_143.mp4,1,FAKE,NeuralTextures,NeuralTextures_140_143,414,640,480,1.8,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\141_161.mp4,NeuralTextures/141_161.mp4,1,FAKE,NeuralTextures,NeuralTextures_141_161,369,832,480,0.79,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\142_138.mp4,NeuralTextures/142_138.mp4,1,FAKE,NeuralTextures,NeuralTextures_142_138,410,576,480,0.51,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\143_140.mp4,NeuralTextures/143_140.mp4,1,FAKE,NeuralTextures,NeuralTextures_143_140,414,640,480,0.64,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\144_122.mp4,NeuralTextures/144_122.mp4,1,FAKE,NeuralTextures,NeuralTextures_144_122,309,1280,720,0.81,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\145_299.mp4,NeuralTextures/145_299.mp4,1,FAKE,NeuralTextures,NeuralTextures_145_299,314,576,480,0.35,train
